workerid,firstutterance,predicate,noun,response,nounclass,slide_number,class,test1,dialect,test3,lived,language,enjoyment,gender,age,describe,comments,years,proficiency,otherDialect,asses,test2,education,dominantLanguage,homeLanguage,OS,screenH,screenW,Browser,hitid,hittypeid,title,description,keywords,reward,creationtime,assignments,numavailable,numpending,numcomplete,hitstatus,reviewstatus,annotation,assignmentduration,autoapprovaldelay,hitlifetime,viewhit,assignmentid,workerid,assignmentstatus,autoapprovaltime,assignmentaccepttime,assignmentsubmittime,assignmentapprovaltime,assignmentrejecttime,deadline,feedback,reject,Answer.catch_trials,Answer.time_in_minutes
0,ليست,hard,apple,0.8,food,3,texture,correct,saudi,incorrect,before,Hindi,0,Other,27,arabic-english,Nice,1,superior,Hindi,Yes,correct,3,english,english,Windows,768,1366,Chrome,31ANT7FQN8XVSRSBHRA181OK1LJH58,3FJMTJX97OKWRZTTAWFV40863PH6A9,حوارات عربية ,الإجابة عن أسئلة حول عبارات وصفية.,عربية لغة علم جامعة arabic تجربة,$0.50,Mon Mar 11 15:26:21 PDT 2019,9,1,0,5,Assignable,NotReviewed,1 cond,1800,60000,Wed Apr 10 15:26:21 PDT 2019,https://requester.mturk.com/mturk/manageHIT?HITId=31ANT7FQN8XVSRSBHRA181OK1LJH58,3VA45EW49OJ9JAB8BJ8HE34SDD0O1W,0,Approved,Fri Mar 15 02:53:34 PDT 2019,Thu Mar 14 09:57:48 PDT 2019,Thu Mar 14 10:13:34 PDT 2019,Fri Mar 15 02:53:38 PDT 2019,,,,,[],7.861083333333333
0,,green,fan,0.78,furniture,4,color,correct,saudi,incorrect,before,Hindi,0,Other,27,arabic-english,Nice,1,superior,Hindi,Yes,correct,3,english,english,Windows,768,1366,Chrome,31ANT7FQN8XVSRSBHRA181OK1LJH58,3FJMTJX97OKWRZTTAWFV40863PH6A9,حوارات عربية ,الإجابة عن أسئلة حول عبارات وصفية.,عربية لغة علم جامعة arabic تجربة,$0.50,Mon Mar 11 15:26:21 PDT 2019,9,1,0,5,Assignable,NotReviewed,1 cond,1800,60000,Wed Apr 10 15:26:21 PDT 2019,https://requester.mturk.com/mturk/manageHIT?HITId=31ANT7FQN8XVSRSBHRA181OK1LJH58,3VA45EW49OJ9JAB8BJ8HE34SDD0O1W,0,Approved,Fri Mar 15 02:53:34 PDT 2019,Thu Mar 14 09:57:48 PDT 2019,Thu Mar 14 10:13:34 PDT 2019,Fri Mar 15 02:53:38 PDT 2019,,,,,[],7.861083333333333
0,ليست,new,banana,0.55,food,5,age,correct,saudi,incorrect,before,Hindi,0,Other,27,arabic-english,Nice,1,superior,Hindi,Yes,correct,3,english,english,Windows,768,1366,Chrome,31ANT7FQN8XVSRSBHRA181OK1LJH58,3FJMTJX97OKWRZTTAWFV40863PH6A9,حوارات عربية ,الإجابة عن أسئلة حول عبارات وصفية.,عربية لغة علم جامعة arabic تجربة,$0.50,Mon Mar 11 15:26:21 PDT 2019,9,1,0,5,Assignable,NotReviewed,1 cond,1800,60000,Wed Apr 10 15:26:21 PDT 2019,https://requester.mturk.com/mturk/manageHIT?HITId=31ANT7FQN8XVSRSBHRA181OK1LJH58,3VA45EW49OJ9JAB8BJ8HE34SDD0O1W,0,Approved,Fri Mar 15 02:53:34 PDT 2019,Thu Mar 14 09:57:48 PDT 2019,Thu Mar 14 10:13:34 PDT 2019,Fri Mar 15 02:53:38 PDT 2019,,,,,[],7.861083333333333
0,ليس,wooden,cheese,0.73,food,6,material,correct,saudi,incorrect,before,Hindi,0,Other,27,arabic-english,Nice,1,superior,Hindi,Yes,correct,3,english,english,Windows,768,1366,Chrome,31ANT7FQN8XVSRSBHRA181OK1LJH58,3FJMTJX97OKWRZTTAWFV40863PH6A9,حوارات عربية ,الإجابة عن أسئلة حول عبارات وصفية.,عربية لغة علم جامعة arabic تجربة,$0.50,Mon Mar 11 15:26:21 PDT 2019,9,1,0,5,Assignable,NotReviewed,1 cond,1800,60000,Wed Apr 10 15:26:21 PDT 2019,https://requester.mturk.com/mturk/manageHIT?HITId=31ANT7FQN8XVSRSBHRA181OK1LJH58,3VA45EW49OJ9JAB8BJ8HE34SDD0O1W,0,Approved,Fri Mar 15 02:53:34 PDT 2019,Thu Mar 14 09:57:48 PDT 2019,Thu Mar 14 10:13:34 PDT 2019,Fri Mar 15 02:53:38 PDT 2019,,,,,[],7.861083333333333
0,,purple,banana,0.72,food,7,color,correct,saudi,incorrect,before,Hindi,0,Other,27,arabic-english,Nice,1,superior,Hindi,Yes,correct,3,english,english,Windows,768,1366,Chrome,31ANT7FQN8XVSRSBHRA181OK1LJH58,3FJMTJX97OKWRZTTAWFV40863PH6A9,حوارات عربية ,الإجابة عن أسئلة حول عبارات وصفية.,عربية لغة علم جامعة arabic تجربة,$0.50,Mon Mar 11 15:26:21 PDT 2019,9,1,0,5,Assignable,NotReviewed,1 cond,1800,60000,Wed Apr 10 15:26:21 PDT 2019,https://requester.mturk.com/mturk/manageHIT?HITId=31ANT7FQN8XVSRSBHRA181OK1LJH58,3VA45EW49OJ9JAB8BJ8HE34SDD0O1W,0,Approved,Fri Mar 15 02:53:34 PDT 2019,Thu Mar 14 09:57:48 PDT 2019,Thu Mar 14 10:13:34 PDT 2019,Fri Mar 15 02:53:38 PDT 2019,,,,,[],7.861083333333333
0,ليست,square,couch,0.63,furniture,8,shape,correct,saudi,incorrect,before,Hindi,0,Other,27,arabic-english,Nice,1,superior,Hindi,Yes,correct,3,english,english,Windows,768,1366,Chrome,31ANT7FQN8XVSRSBHRA181OK1LJH58,3FJMTJX97OKWRZTTAWFV40863PH6A9,حوارات عربية ,الإجابة عن أسئلة حول عبارات وصفية.,عربية لغة علم جامعة arabic تجربة,$0.50,Mon Mar 11 15:26:21 PDT 2019,9,1,0,5,Assignable,NotReviewed,1 cond,1800,60000,Wed Apr 10 15:26:21 PDT 2019,https://requester.mturk.com/mturk/manageHIT?HITId=31ANT7FQN8XVSRSBHRA181OK1LJH58,3VA45EW49OJ9JAB8BJ8HE34SDD0O1W,0,Approved,Fri Mar 15 02:53:34 PDT 2019,Thu Mar 14 09:57:48 PDT 2019,Thu Mar 14 10:13:34 PDT 2019,Fri Mar 15 02:53:38 PDT 2019,,,,,[],7.861083333333333
0,,bad,tomato,0.62,food,9,quality,correct,saudi,incorrect,before,Hindi,0,Other,27,arabic-english,Nice,1,superior,Hindi,Yes,correct,3,english,english,Windows,768,1366,Chrome,31ANT7FQN8XVSRSBHRA181OK1LJH58,3FJMTJX97OKWRZTTAWFV40863PH6A9,حوارات عربية ,الإجابة عن أسئلة حول عبارات وصفية.,عربية لغة علم جامعة arabic تجربة,$0.50,Mon Mar 11 15:26:21 PDT 2019,9,1,0,5,Assignable,NotReviewed,1 cond,1800,60000,Wed Apr 10 15:26:21 PDT 2019,https://requester.mturk.com/mturk/manageHIT?HITId=31ANT7FQN8XVSRSBHRA181OK1LJH58,3VA45EW49OJ9JAB8BJ8HE34SDD0O1W,0,Approved,Fri Mar 15 02:53:34 PDT 2019,Thu Mar 14 09:57:48 PDT 2019,Thu Mar 14 10:13:34 PDT 2019,Fri Mar 15 02:53:38 PDT 2019,,,,,[],7.861083333333333
0,ليست,fresh,carrot,0.34,food,10,age,correct,saudi,incorrect,before,Hindi,0,Other,27,arabic-english,Nice,1,superior,Hindi,Yes,correct,3,english,english,Windows,768,1366,Chrome,31ANT7FQN8XVSRSBHRA181OK1LJH58,3FJMTJX97OKWRZTTAWFV40863PH6A9,حوارات عربية ,الإجابة عن أسئلة حول عبارات وصفية.,عربية لغة علم جامعة arabic تجربة,$0.50,Mon Mar 11 15:26:21 PDT 2019,9,1,0,5,Assignable,NotReviewed,1 cond,1800,60000,Wed Apr 10 15:26:21 PDT 2019,https://requester.mturk.com/mturk/manageHIT?HITId=31ANT7FQN8XVSRSBHRA181OK1LJH58,3VA45EW49OJ9JAB8BJ8HE34SDD0O1W,0,Approved,Fri Mar 15 02:53:34 PDT 2019,Thu Mar 14 09:57:48 PDT 2019,Thu Mar 14 10:13:34 PDT 2019,Fri Mar 15 02:53:38 PDT 2019,,,,,[],7.861083333333333
0,,rotten,chair,0.46,furniture,11,age,correct,saudi,incorrect,before,Hindi,0,Other,27,arabic-english,Nice,1,superior,Hindi,Yes,correct,3,english,english,Windows,768,1366,Chrome,31ANT7FQN8XVSRSBHRA181OK1LJH58,3FJMTJX97OKWRZTTAWFV40863PH6A9,حوارات عربية ,الإجابة عن أسئلة حول عبارات وصفية.,عربية لغة علم جامعة arabic تجربة,$0.50,Mon Mar 11 15:26:21 PDT 2019,9,1,0,5,Assignable,NotReviewed,1 cond,1800,60000,Wed Apr 10 15:26:21 PDT 2019,https://requester.mturk.com/mturk/manageHIT?HITId=31ANT7FQN8XVSRSBHRA181OK1LJH58,3VA45EW49OJ9JAB8BJ8HE34SDD0O1W,0,Approved,Fri Mar 15 02:53:34 PDT 2019,Thu Mar 14 09:57:48 PDT 2019,Thu Mar 14 10:13:34 PDT 2019,Fri Mar 15 02:53:38 PDT 2019,,,,,[],7.861083333333333
0,,red,couch,0.72,furniture,12,color,correct,saudi,incorrect,before,Hindi,0,Other,27,arabic-english,Nice,1,superior,Hindi,Yes,correct,3,english,english,Windows,768,1366,Chrome,31ANT7FQN8XVSRSBHRA181OK1LJH58,3FJMTJX97OKWRZTTAWFV40863PH6A9,حوارات عربية ,الإجابة عن أسئلة حول عبارات وصفية.,عربية لغة علم جامعة arabic تجربة,$0.50,Mon Mar 11 15:26:21 PDT 2019,9,1,0,5,Assignable,NotReviewed,1 cond,1800,60000,Wed Apr 10 15:26:21 PDT 2019,https://requester.mturk.com/mturk/manageHIT?HITId=31ANT7FQN8XVSRSBHRA181OK1LJH58,3VA45EW49OJ9JAB8BJ8HE34SDD0O1W,0,Approved,Fri Mar 15 02:53:34 PDT 2019,Thu Mar 14 09:57:48 PDT 2019,Thu Mar 14 10:13:34 PDT 2019,Fri Mar 15 02:53:38 PDT 2019,,,,,[],7.861083333333333
