workerid,firstutterance,predicate,noun,response,nounclass,slide_number,class,test1,dialect,test3,lived,language,enjoyment,gender,age,describe,comments,years,proficiency,otherDialect,asses,test2,education,dominantLanguage,homeLanguage,OS,screenH,screenW,Browser,hitid,hittypeid,title,description,keywords,reward,creationtime,assignments,numavailable,numpending,numcomplete,hitstatus,reviewstatus,annotation,assignmentduration,autoapprovaldelay,hitlifetime,viewhit,assignmentid,workerid,assignmentstatus,autoapprovaltime,assignmentaccepttime,assignmentsubmittime,assignmentapprovaltime,assignmentrejecttime,deadline,feedback,reject,Answer.catch_trials,Answer.time_in_minutes
0,,square,tomato,0.7,food,3,shape,correct,egyptian,correct,no,,0,Male,,arabic-arabic,,never,basic,,Confused,incorrect,0,arabic,arabic,Windows,615,1088,Chrome,307FVKVSYRAG3JIZQD5FCWTCNMS74R,3FJMTJX97OKWRZTTAWFV40863PH6A9,حوارات عربية ,الإجابة عن أسئلة حول عبارات وصفية.,عربية لغة علم جامعة arabic تجربة,$0.50,Mon Mar 11 15:25:06 PDT 2019,9,0,0,9,Reviewable,NotReviewed,1 cond,1800,60000,Wed Apr 10 15:25:06 PDT 2019,https://requester.mturk.com/mturk/manageHIT?HITId=307FVKVSYRAG3JIZQD5FCWTCNMS74R,3U088ZLJVLPHHUZS6MVRHSY4BCKW0I,0,Approved,Tue Mar 12 17:06:50 PDT 2019,Tue Mar 12 00:21:58 PDT 2019,Tue Mar 12 00:26:50 PDT 2019,Tue Mar 12 17:07:34 PDT 2019,,,,,[],4.672616666666666
0,,old,cheese,0.71,food,4,age,correct,egyptian,correct,no,,0,Male,,arabic-arabic,,never,basic,,Confused,incorrect,0,arabic,arabic,Windows,615,1088,Chrome,307FVKVSYRAG3JIZQD5FCWTCNMS74R,3FJMTJX97OKWRZTTAWFV40863PH6A9,حوارات عربية ,الإجابة عن أسئلة حول عبارات وصفية.,عربية لغة علم جامعة arabic تجربة,$0.50,Mon Mar 11 15:25:06 PDT 2019,9,0,0,9,Reviewable,NotReviewed,1 cond,1800,60000,Wed Apr 10 15:25:06 PDT 2019,https://requester.mturk.com/mturk/manageHIT?HITId=307FVKVSYRAG3JIZQD5FCWTCNMS74R,3U088ZLJVLPHHUZS6MVRHSY4BCKW0I,0,Approved,Tue Mar 12 17:06:50 PDT 2019,Tue Mar 12 00:21:58 PDT 2019,Tue Mar 12 00:26:50 PDT 2019,Tue Mar 12 17:07:34 PDT 2019,,,,,[],4.672616666666666
0,ليست,round,tomato,0.44,food,5,shape,correct,egyptian,correct,no,,0,Male,,arabic-arabic,,never,basic,,Confused,incorrect,0,arabic,arabic,Windows,615,1088,Chrome,307FVKVSYRAG3JIZQD5FCWTCNMS74R,3FJMTJX97OKWRZTTAWFV40863PH6A9,حوارات عربية ,الإجابة عن أسئلة حول عبارات وصفية.,عربية لغة علم جامعة arabic تجربة,$0.50,Mon Mar 11 15:25:06 PDT 2019,9,0,0,9,Reviewable,NotReviewed,1 cond,1800,60000,Wed Apr 10 15:25:06 PDT 2019,https://requester.mturk.com/mturk/manageHIT?HITId=307FVKVSYRAG3JIZQD5FCWTCNMS74R,3U088ZLJVLPHHUZS6MVRHSY4BCKW0I,0,Approved,Tue Mar 12 17:06:50 PDT 2019,Tue Mar 12 00:21:58 PDT 2019,Tue Mar 12 00:26:50 PDT 2019,Tue Mar 12 17:07:34 PDT 2019,,,,,[],4.672616666666666
0,ليست,big,banana,0.65,food,6,size,correct,egyptian,correct,no,,0,Male,,arabic-arabic,,never,basic,,Confused,incorrect,0,arabic,arabic,Windows,615,1088,Chrome,307FVKVSYRAG3JIZQD5FCWTCNMS74R,3FJMTJX97OKWRZTTAWFV40863PH6A9,حوارات عربية ,الإجابة عن أسئلة حول عبارات وصفية.,عربية لغة علم جامعة arabic تجربة,$0.50,Mon Mar 11 15:25:06 PDT 2019,9,0,0,9,Reviewable,NotReviewed,1 cond,1800,60000,Wed Apr 10 15:25:06 PDT 2019,https://requester.mturk.com/mturk/manageHIT?HITId=307FVKVSYRAG3JIZQD5FCWTCNMS74R,3U088ZLJVLPHHUZS6MVRHSY4BCKW0I,0,Approved,Tue Mar 12 17:06:50 PDT 2019,Tue Mar 12 00:21:58 PDT 2019,Tue Mar 12 00:26:50 PDT 2019,Tue Mar 12 17:07:34 PDT 2019,,,,,[],4.672616666666666
0,ليس,huge,chair,0.79,furniture,7,size,correct,egyptian,correct,no,,0,Male,,arabic-arabic,,never,basic,,Confused,incorrect,0,arabic,arabic,Windows,615,1088,Chrome,307FVKVSYRAG3JIZQD5FCWTCNMS74R,3FJMTJX97OKWRZTTAWFV40863PH6A9,حوارات عربية ,الإجابة عن أسئلة حول عبارات وصفية.,عربية لغة علم جامعة arabic تجربة,$0.50,Mon Mar 11 15:25:06 PDT 2019,9,0,0,9,Reviewable,NotReviewed,1 cond,1800,60000,Wed Apr 10 15:25:06 PDT 2019,https://requester.mturk.com/mturk/manageHIT?HITId=307FVKVSYRAG3JIZQD5FCWTCNMS74R,3U088ZLJVLPHHUZS6MVRHSY4BCKW0I,0,Approved,Tue Mar 12 17:06:50 PDT 2019,Tue Mar 12 00:21:58 PDT 2019,Tue Mar 12 00:26:50 PDT 2019,Tue Mar 12 17:07:34 PDT 2019,,,,,[],4.672616666666666
0,,metal,fan,0.78,furniture,8,material,correct,egyptian,correct,no,,0,Male,,arabic-arabic,,never,basic,,Confused,incorrect,0,arabic,arabic,Windows,615,1088,Chrome,307FVKVSYRAG3JIZQD5FCWTCNMS74R,3FJMTJX97OKWRZTTAWFV40863PH6A9,حوارات عربية ,الإجابة عن أسئلة حول عبارات وصفية.,عربية لغة علم جامعة arabic تجربة,$0.50,Mon Mar 11 15:25:06 PDT 2019,9,0,0,9,Reviewable,NotReviewed,1 cond,1800,60000,Wed Apr 10 15:25:06 PDT 2019,https://requester.mturk.com/mturk/manageHIT?HITId=307FVKVSYRAG3JIZQD5FCWTCNMS74R,3U088ZLJVLPHHUZS6MVRHSY4BCKW0I,0,Approved,Tue Mar 12 17:06:50 PDT 2019,Tue Mar 12 00:21:58 PDT 2019,Tue Mar 12 00:26:50 PDT 2019,Tue Mar 12 17:07:34 PDT 2019,,,,,[],4.672616666666666
0,ليس,new,TV,0.81,furniture,9,age,correct,egyptian,correct,no,,0,Male,,arabic-arabic,,never,basic,,Confused,incorrect,0,arabic,arabic,Windows,615,1088,Chrome,307FVKVSYRAG3JIZQD5FCWTCNMS74R,3FJMTJX97OKWRZTTAWFV40863PH6A9,حوارات عربية ,الإجابة عن أسئلة حول عبارات وصفية.,عربية لغة علم جامعة arabic تجربة,$0.50,Mon Mar 11 15:25:06 PDT 2019,9,0,0,9,Reviewable,NotReviewed,1 cond,1800,60000,Wed Apr 10 15:25:06 PDT 2019,https://requester.mturk.com/mturk/manageHIT?HITId=307FVKVSYRAG3JIZQD5FCWTCNMS74R,3U088ZLJVLPHHUZS6MVRHSY4BCKW0I,0,Approved,Tue Mar 12 17:06:50 PDT 2019,Tue Mar 12 00:21:58 PDT 2019,Tue Mar 12 00:26:50 PDT 2019,Tue Mar 12 17:07:34 PDT 2019,,,,,[],4.672616666666666
0,,yellow,fan,0.76,furniture,10,color,correct,egyptian,correct,no,,0,Male,,arabic-arabic,,never,basic,,Confused,incorrect,0,arabic,arabic,Windows,615,1088,Chrome,307FVKVSYRAG3JIZQD5FCWTCNMS74R,3FJMTJX97OKWRZTTAWFV40863PH6A9,حوارات عربية ,الإجابة عن أسئلة حول عبارات وصفية.,عربية لغة علم جامعة arabic تجربة,$0.50,Mon Mar 11 15:25:06 PDT 2019,9,0,0,9,Reviewable,NotReviewed,1 cond,1800,60000,Wed Apr 10 15:25:06 PDT 2019,https://requester.mturk.com/mturk/manageHIT?HITId=307FVKVSYRAG3JIZQD5FCWTCNMS74R,3U088ZLJVLPHHUZS6MVRHSY4BCKW0I,0,Approved,Tue Mar 12 17:06:50 PDT 2019,Tue Mar 12 00:21:58 PDT 2019,Tue Mar 12 00:26:50 PDT 2019,Tue Mar 12 17:07:34 PDT 2019,,,,,[],4.672616666666666
0,,wooden,banana,0.74,food,11,material,correct,egyptian,correct,no,,0,Male,,arabic-arabic,,never,basic,,Confused,incorrect,0,arabic,arabic,Windows,615,1088,Chrome,307FVKVSYRAG3JIZQD5FCWTCNMS74R,3FJMTJX97OKWRZTTAWFV40863PH6A9,حوارات عربية ,الإجابة عن أسئلة حول عبارات وصفية.,عربية لغة علم جامعة arabic تجربة,$0.50,Mon Mar 11 15:25:06 PDT 2019,9,0,0,9,Reviewable,NotReviewed,1 cond,1800,60000,Wed Apr 10 15:25:06 PDT 2019,https://requester.mturk.com/mturk/manageHIT?HITId=307FVKVSYRAG3JIZQD5FCWTCNMS74R,3U088ZLJVLPHHUZS6MVRHSY4BCKW0I,0,Approved,Tue Mar 12 17:06:50 PDT 2019,Tue Mar 12 00:21:58 PDT 2019,Tue Mar 12 00:26:50 PDT 2019,Tue Mar 12 17:07:34 PDT 2019,,,,,[],4.672616666666666
0,ليست,plastic,banana,0.53,food,12,material,correct,egyptian,correct,no,,0,Male,,arabic-arabic,,never,basic,,Confused,incorrect,0,arabic,arabic,Windows,615,1088,Chrome,307FVKVSYRAG3JIZQD5FCWTCNMS74R,3FJMTJX97OKWRZTTAWFV40863PH6A9,حوارات عربية ,الإجابة عن أسئلة حول عبارات وصفية.,عربية لغة علم جامعة arabic تجربة,$0.50,Mon Mar 11 15:25:06 PDT 2019,9,0,0,9,Reviewable,NotReviewed,1 cond,1800,60000,Wed Apr 10 15:25:06 PDT 2019,https://requester.mturk.com/mturk/manageHIT?HITId=307FVKVSYRAG3JIZQD5FCWTCNMS74R,3U088ZLJVLPHHUZS6MVRHSY4BCKW0I,0,Approved,Tue Mar 12 17:06:50 PDT 2019,Tue Mar 12 00:21:58 PDT 2019,Tue Mar 12 00:26:50 PDT 2019,Tue Mar 12 17:07:34 PDT 2019,,,,,[],4.672616666666666
