workerid,firstutterance,predicate,noun,response,nounclass,slide_number,class,test1,dialect,test3,lived,language,enjoyment,gender,age,describe,comments,years,proficiency,otherDialect,asses,test2,education,dominantLanguage,homeLanguage,OS,screenH,screenW,Browser,hitid,hittypeid,title,description,keywords,reward,creationtime,assignments,numavailable,numpending,numcomplete,hitstatus,reviewstatus,annotation,assignmentduration,autoapprovaldelay,hitlifetime,viewhit,assignmentid,workerid,assignmentstatus,autoapprovaltime,assignmentaccepttime,assignmentsubmittime,assignmentapprovaltime,assignmentrejecttime,deadline,feedback,reject,Answer.catch_trials,Answer.time_in_minutes
0,,wooden,chair,0.62,furniture,3,material,correct,levantine,correct,no,,0,Male,,arabic-arabic,حسن,1,basic,,Confused,incorrect,0,arabic,arabic,Windows,768,1366,Chrome,3JHB4BPSFK4R67TQ37ACTVLNE4Y9QN,3FJMTJX97OKWRZTTAWFV40863PH6A9,حوارات عربية ,الإجابة عن أسئلة حول عبارات وصفية.,عربية لغة علم جامعة arabic تجربة,$0.50,Mon Mar 11 15:26:04 PDT 2019,9,0,0,9,Reviewable,NotReviewed,1 cond,1800,60000,Wed Apr 10 15:26:04 PDT 2019,https://requester.mturk.com/mturk/manageHIT?HITId=3JHB4BPSFK4R67TQ37ACTVLNE4Y9QN,3RUIQRXJBCKE3WCFR1A8619CG3LLLH,0,Approved,Tue Mar 12 14:43:47 PDT 2019,Mon Mar 11 22:01:46 PDT 2019,Mon Mar 11 22:03:47 PDT 2019,Tue Mar 12 14:44:33 PDT 2019,,,,,[],1.70395
0,,soft,apple,0.81,food,4,texture,correct,levantine,correct,no,,0,Male,,arabic-arabic,حسن,1,basic,,Confused,incorrect,0,arabic,arabic,Windows,768,1366,Chrome,3JHB4BPSFK4R67TQ37ACTVLNE4Y9QN,3FJMTJX97OKWRZTTAWFV40863PH6A9,حوارات عربية ,الإجابة عن أسئلة حول عبارات وصفية.,عربية لغة علم جامعة arabic تجربة,$0.50,Mon Mar 11 15:26:04 PDT 2019,9,0,0,9,Reviewable,NotReviewed,1 cond,1800,60000,Wed Apr 10 15:26:04 PDT 2019,https://requester.mturk.com/mturk/manageHIT?HITId=3JHB4BPSFK4R67TQ37ACTVLNE4Y9QN,3RUIQRXJBCKE3WCFR1A8619CG3LLLH,0,Approved,Tue Mar 12 14:43:47 PDT 2019,Mon Mar 11 22:01:46 PDT 2019,Mon Mar 11 22:03:47 PDT 2019,Tue Mar 12 14:44:33 PDT 2019,,,,,[],1.70395
0,ليست,brown,apple,0.64,food,5,color,correct,levantine,correct,no,,0,Male,,arabic-arabic,حسن,1,basic,,Confused,incorrect,0,arabic,arabic,Windows,768,1366,Chrome,3JHB4BPSFK4R67TQ37ACTVLNE4Y9QN,3FJMTJX97OKWRZTTAWFV40863PH6A9,حوارات عربية ,الإجابة عن أسئلة حول عبارات وصفية.,عربية لغة علم جامعة arabic تجربة,$0.50,Mon Mar 11 15:26:04 PDT 2019,9,0,0,9,Reviewable,NotReviewed,1 cond,1800,60000,Wed Apr 10 15:26:04 PDT 2019,https://requester.mturk.com/mturk/manageHIT?HITId=3JHB4BPSFK4R67TQ37ACTVLNE4Y9QN,3RUIQRXJBCKE3WCFR1A8619CG3LLLH,0,Approved,Tue Mar 12 14:43:47 PDT 2019,Mon Mar 11 22:01:46 PDT 2019,Mon Mar 11 22:03:47 PDT 2019,Tue Mar 12 14:44:33 PDT 2019,,,,,[],1.70395
0,ليست,bad,couch,0.83,furniture,6,quality,correct,levantine,correct,no,,0,Male,,arabic-arabic,حسن,1,basic,,Confused,incorrect,0,arabic,arabic,Windows,768,1366,Chrome,3JHB4BPSFK4R67TQ37ACTVLNE4Y9QN,3FJMTJX97OKWRZTTAWFV40863PH6A9,حوارات عربية ,الإجابة عن أسئلة حول عبارات وصفية.,عربية لغة علم جامعة arabic تجربة,$0.50,Mon Mar 11 15:26:04 PDT 2019,9,0,0,9,Reviewable,NotReviewed,1 cond,1800,60000,Wed Apr 10 15:26:04 PDT 2019,https://requester.mturk.com/mturk/manageHIT?HITId=3JHB4BPSFK4R67TQ37ACTVLNE4Y9QN,3RUIQRXJBCKE3WCFR1A8619CG3LLLH,0,Approved,Tue Mar 12 14:43:47 PDT 2019,Mon Mar 11 22:01:46 PDT 2019,Mon Mar 11 22:03:47 PDT 2019,Tue Mar 12 14:44:33 PDT 2019,,,,,[],1.70395
0,,yellow,chair,0.66,furniture,7,color,correct,levantine,correct,no,,0,Male,,arabic-arabic,حسن,1,basic,,Confused,incorrect,0,arabic,arabic,Windows,768,1366,Chrome,3JHB4BPSFK4R67TQ37ACTVLNE4Y9QN,3FJMTJX97OKWRZTTAWFV40863PH6A9,حوارات عربية ,الإجابة عن أسئلة حول عبارات وصفية.,عربية لغة علم جامعة arabic تجربة,$0.50,Mon Mar 11 15:26:04 PDT 2019,9,0,0,9,Reviewable,NotReviewed,1 cond,1800,60000,Wed Apr 10 15:26:04 PDT 2019,https://requester.mturk.com/mturk/manageHIT?HITId=3JHB4BPSFK4R67TQ37ACTVLNE4Y9QN,3RUIQRXJBCKE3WCFR1A8619CG3LLLH,0,Approved,Tue Mar 12 14:43:47 PDT 2019,Mon Mar 11 22:01:46 PDT 2019,Mon Mar 11 22:03:47 PDT 2019,Tue Mar 12 14:44:33 PDT 2019,,,,,[],1.70395
0,,huge,couch,0.89,furniture,8,size,correct,levantine,correct,no,,0,Male,,arabic-arabic,حسن,1,basic,,Confused,incorrect,0,arabic,arabic,Windows,768,1366,Chrome,3JHB4BPSFK4R67TQ37ACTVLNE4Y9QN,3FJMTJX97OKWRZTTAWFV40863PH6A9,حوارات عربية ,الإجابة عن أسئلة حول عبارات وصفية.,عربية لغة علم جامعة arabic تجربة,$0.50,Mon Mar 11 15:26:04 PDT 2019,9,0,0,9,Reviewable,NotReviewed,1 cond,1800,60000,Wed Apr 10 15:26:04 PDT 2019,https://requester.mturk.com/mturk/manageHIT?HITId=3JHB4BPSFK4R67TQ37ACTVLNE4Y9QN,3RUIQRXJBCKE3WCFR1A8619CG3LLLH,0,Approved,Tue Mar 12 14:43:47 PDT 2019,Mon Mar 11 22:01:46 PDT 2019,Mon Mar 11 22:03:47 PDT 2019,Tue Mar 12 14:44:33 PDT 2019,,,,,[],1.70395
0,,long,fan,0.69,furniture,9,size,correct,levantine,correct,no,,0,Male,,arabic-arabic,حسن,1,basic,,Confused,incorrect,0,arabic,arabic,Windows,768,1366,Chrome,3JHB4BPSFK4R67TQ37ACTVLNE4Y9QN,3FJMTJX97OKWRZTTAWFV40863PH6A9,حوارات عربية ,الإجابة عن أسئلة حول عبارات وصفية.,عربية لغة علم جامعة arabic تجربة,$0.50,Mon Mar 11 15:26:04 PDT 2019,9,0,0,9,Reviewable,NotReviewed,1 cond,1800,60000,Wed Apr 10 15:26:04 PDT 2019,https://requester.mturk.com/mturk/manageHIT?HITId=3JHB4BPSFK4R67TQ37ACTVLNE4Y9QN,3RUIQRXJBCKE3WCFR1A8619CG3LLLH,0,Approved,Tue Mar 12 14:43:47 PDT 2019,Mon Mar 11 22:01:46 PDT 2019,Mon Mar 11 22:03:47 PDT 2019,Tue Mar 12 14:44:33 PDT 2019,,,,,[],1.70395
0,,small,desk,0.72,furniture,10,size,correct,levantine,correct,no,,0,Male,,arabic-arabic,حسن,1,basic,,Confused,incorrect,0,arabic,arabic,Windows,768,1366,Chrome,3JHB4BPSFK4R67TQ37ACTVLNE4Y9QN,3FJMTJX97OKWRZTTAWFV40863PH6A9,حوارات عربية ,الإجابة عن أسئلة حول عبارات وصفية.,عربية لغة علم جامعة arabic تجربة,$0.50,Mon Mar 11 15:26:04 PDT 2019,9,0,0,9,Reviewable,NotReviewed,1 cond,1800,60000,Wed Apr 10 15:26:04 PDT 2019,https://requester.mturk.com/mturk/manageHIT?HITId=3JHB4BPSFK4R67TQ37ACTVLNE4Y9QN,3RUIQRXJBCKE3WCFR1A8619CG3LLLH,0,Approved,Tue Mar 12 14:43:47 PDT 2019,Mon Mar 11 22:01:46 PDT 2019,Mon Mar 11 22:03:47 PDT 2019,Tue Mar 12 14:44:33 PDT 2019,,,,,[],1.70395
0,ليست,metal,carrot,0.79,food,11,material,correct,levantine,correct,no,,0,Male,,arabic-arabic,حسن,1,basic,,Confused,incorrect,0,arabic,arabic,Windows,768,1366,Chrome,3JHB4BPSFK4R67TQ37ACTVLNE4Y9QN,3FJMTJX97OKWRZTTAWFV40863PH6A9,حوارات عربية ,الإجابة عن أسئلة حول عبارات وصفية.,عربية لغة علم جامعة arabic تجربة,$0.50,Mon Mar 11 15:26:04 PDT 2019,9,0,0,9,Reviewable,NotReviewed,1 cond,1800,60000,Wed Apr 10 15:26:04 PDT 2019,https://requester.mturk.com/mturk/manageHIT?HITId=3JHB4BPSFK4R67TQ37ACTVLNE4Y9QN,3RUIQRXJBCKE3WCFR1A8619CG3LLLH,0,Approved,Tue Mar 12 14:43:47 PDT 2019,Mon Mar 11 22:01:46 PDT 2019,Mon Mar 11 22:03:47 PDT 2019,Tue Mar 12 14:44:33 PDT 2019,,,,,[],1.70395
0,ليست,hard,carrot,0.82,food,12,texture,correct,levantine,correct,no,,0,Male,,arabic-arabic,حسن,1,basic,,Confused,incorrect,0,arabic,arabic,Windows,768,1366,Chrome,3JHB4BPSFK4R67TQ37ACTVLNE4Y9QN,3FJMTJX97OKWRZTTAWFV40863PH6A9,حوارات عربية ,الإجابة عن أسئلة حول عبارات وصفية.,عربية لغة علم جامعة arabic تجربة,$0.50,Mon Mar 11 15:26:04 PDT 2019,9,0,0,9,Reviewable,NotReviewed,1 cond,1800,60000,Wed Apr 10 15:26:04 PDT 2019,https://requester.mturk.com/mturk/manageHIT?HITId=3JHB4BPSFK4R67TQ37ACTVLNE4Y9QN,3RUIQRXJBCKE3WCFR1A8619CG3LLLH,0,Approved,Tue Mar 12 14:43:47 PDT 2019,Mon Mar 11 22:01:46 PDT 2019,Mon Mar 11 22:03:47 PDT 2019,Tue Mar 12 14:44:33 PDT 2019,,,,,[],1.70395
